,Date,Max Operation Demand (MW),Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
3129,2017-07-27,2582.276,21.5,11.6,99,56,6.32,12.33
3130,2017-07-28,2749.66,17.7,14.5,94,55,8.01,8.26
3131,2017-07-29,2785.77,15.1,9.7,97,61,5.79,9.04
3132,2017-07-30,2797.408,17.1,5.3,99,44,2.69,13.18
3133,2017-07-31,3418.018,15.7,9.5,97,61,6.84,5.17
3134,2017-08-01,3289.764,15.3,1.8,100,44,3.1,13.58
3135,2017-08-02,3339.656,14.9,1.0,100,44,2.04,14.24
3136,2017-08-03,3277.866,17.9,3.6,97,62,4.64,8.58
3137,2017-08-04,3083.806,15.5,7.9,93,53,2.91,9.5
3138,2017-08-05,2701.118,18.3,9.3,99,48,2.67,11.4
3139,2017-08-06,2722.79,19.8,6.7,97,41,3.87,11.8
3140,2017-08-07,2906.186,19.4,10.6,89,29,3.74,8.74
3141,2017-08-08,3140.494,19.2,12.5,96,72,5.93,6.19
3142,2017-08-09,3387.19,14.7,8.5,97,49,5.93,8.82
3143,2017-08-10,3167.584,16.1,5.3,97,37,2.91,12.33
3144,2017-08-11,2987.908,18.1,7.5,90,44,6.22,9.71
3145,2017-08-12,2607.838,19.9,13.2,97,56,6.61,9.55
3146,2017-08-13,2636.396,20.7,13.1,97,54,6.35,10.9
3147,2017-08-14,2940.346,18.0,14.6,93,41,8.06,9.76
3148,2017-08-15,2974.902,17.3,11.4,88,40,7.11,13.95
3149,2017-08-16,3040.436,16.8,10.8,95,33,6.4,12.9
3150,2017-08-17,3023.404,18.2,5.0,95,35,3.68,12.51
3151,2017-08-18,2756.528,20.5,7.0,95,28,3.64,16.21
3152,2017-08-19,2666.518,17.2,9.7,97,49,4.1,14.85
3153,2017-08-20,2723.68,16.9,9.2,94,46,4.06,15.74
3154,2017-08-21,2951.11,17.6,5.8,95,61,2.88,10.89
3155,2017-08-22,2828.35,19.2,9.9,97,43,3.28,14.1
3156,2017-08-23,2784.024,19.7,10.3,91,40,4.0,15.49
3157,2017-08-24,2679.324,22.0,9.3,78,41,5.04,17.24
3158,2017-08-25,2558.704,21.8,8.9,91,41,3.23,17.38
3159,2017-08-26,2418.482,21.2,10.2,94,53,4.04,15.34
3160,2017-08-27,2364.982,23.8,12.2,76,33,6.4,16.89
3161,2017-08-28,2514.906,24.6,12.8,88,40,4.92,16.48
3162,2017-08-29,2623.524,18.6,11.0,97,69,2.8,10.34
3163,2017-08-30,2594.284,19.8,12.0,99,52,3.42,13.04
3164,2017-08-31,2684.58,18.3,10.1,97,52,3.59,10.48
3165,2017-09-01,2836.654,16.7,10.9,97,43,5.27,13.0
3166,2017-09-02,2695.054,16.0,3.7,97,35,3.69,18.2
3167,2017-09-03,2693.302,17.5,3.7,95,40,3.06,15.3
3168,2017-09-04,2867.324,18.5,3.4,97,43,3.56,16.23
3169,2017-09-05,2646.994,22.0,8.5,78,33,3.9,19.16
3170,2017-09-06,2448.51,25.8,11.0,65,24,5.32,18.44
3171,2017-09-07,2519.928,25.1,14.7,63,26,5.21,12.86
3172,2017-09-08,2388.79,25.1,15.5,94,44,4.14,17.91
3173,2017-09-09,2271.202,23.1,9.7,97,51,3.18,18.55
3174,2017-09-10,2378.182,20.8,10.6,99,42,2.55,11.55
3175,2017-09-11,2589.938,19.6,11.2,97,56,4.26,12.96
3176,2017-09-12,2579.23,19.4,13.2,87,34,5.66,15.5
3177,2017-09-13,2433.994,21.6,7.7,88,21,4.37,20.53
3178,2017-09-14,2529.208,25.6,6.3,82,22,3.2,17.16
3179,2017-09-15,2369.944,27.8,14.5,86,26,3.37,19.21
3180,2017-09-16,2220.526,24.4,10.9,99,30,3.13,19.51
3181,2017-09-17,2269.548,21.7,14.6,97,41,3.23,20.84
3182,2017-09-18,2416.918,26.0,7.6,99,34,2.85,21.39
3183,2017-09-19,2438.938,22.4,8.9,97,57,3.48,18.29
3184,2017-09-20,2474.896,21.4,14.7,97,47,5.5,18.96
3185,2017-09-21,2519.426,21.5,16.8,96,54,7.12,10.37
3186,2017-09-22,2539.92,19.2,13.0,93,49,8.19,12.96
3187,2017-09-23,2415.852,17.1,11.4,86,48,5.33,15.78
3188,2017-09-24,2561.81,17.3,10.1,96,54,3.81,12.23
3189,2017-09-25,2647.788,17.0,9.3,93,49,4.84,12.52
3190,2017-09-26,2712.202,18.2,6.0,96,39,5.0,18.44
3191,2017-09-27,2808.538,16.7,5.0,95,49,3.62,16.82
3192,2017-09-28,2902.744,16.6,6.9,96,60,2.83,13.08
3193,2017-09-29,2587.256,19.0,3.8,97,39,3.71,20.8
3194,2017-09-30,2325.596,20.9,7.2,94,39,3.88,23.41
3195,2017-10-01,2268.628,24.9,9.0,88,27,4.44,22.22
3196,2017-10-02,2456.88,24.0,7.7,94,31,3.9,23.68
3197,2017-10-03,2574.944,21.7,7.8,94,28,6.65,21.21
3198,2017-10-04,2626.76,20.0,7.3,78,29,6.76,20.8
3199,2017-10-05,2522.106,21.9,9.5,87,25,5.13,24.18
3200,2017-10-06,2508.238,22.0,5.6,95,33,5.04,23.05
3201,2017-10-07,2505.734,16.1,9.3,95,42,4.79,11.9
3202,2017-10-08,2444.094,19.6,7.2,96,35,3.52,20.84
3203,2017-10-09,2534.874,21.9,3.9,99,33,3.25,24.87
3204,2017-10-10,2605.504,19.0,8.4,93,51,5.32,17.43
3205,2017-10-11,2563.36,19.5,10.0,89,38,4.44,21.56
3206,2017-10-12,2422.948,24.5,6.0,97,28,4.48,25.09
3207,2017-10-13,2373.81,31.4,13.9,69,24,7.03,23.87
3208,2017-10-14,2196.522,28.2,15.1,89,38,4.27,24.27
3209,2017-10-15,2224.08,25.4,16.4,86,37,3.4,25.81
3210,2017-10-16,2475.72,19.9,15.3,94,43,9.87,12.86
3211,2017-10-17,2475.442,20.1,13.9,94,43,6.1,15.71
3212,2017-10-18,2438.14,19.4,12.0,92,34,5.68,23.55
3213,2017-10-19,2355.756,24.7,6.8,94,24,5.29,26.43
3214,2017-10-20,2346.93,29.9,12.1,62,17,7.42,26.35
3215,2017-10-21,2200.8,29.5,15.9,56,23,8.47,12.28
3216,2017-10-22,2243.932,28.4,18.5,97,40,5.75,24.64
3217,2017-10-23,2339.942,23.6,14.3,97,55,4.11,11.29
3218,2017-10-24,2275.6,22.6,14.3,87,39,5.11,24.52
3219,2017-10-25,2228.848,22.7,9.6,95,53,4.33,17.26
3220,2017-10-26,2366.504,20.9,13.3,97,43,7.16,12.49
3221,2017-10-27,2283.878,19.3,8.4,96,38,4.39,15.37
3222,2017-10-28,2125.094,20.5,14.0,93,49,6.17,16.09
3223,2017-10-29,2146.01,20.6,12.6,78,37,6.0,26.43
3224,2017-10-30,2287.224,27.5,7.9,96,21,3.99,27.96
3225,2017-10-31,2242.168,29.3,8.7,95,27,4.71,28.2
3226,2017-11-01,2314.872,30.5,15.0,77,29,5.07,28.16
3227,2017-11-02,2393.932,27.6,14.7,72,35,5.3,26.76
3228,2017-11-03,2287.994,26.9,13.6,82,35,5.33,28.35
3229,2017-11-04,2215.58,30.7,14.8,63,20,7.31,28.66
3230,2017-11-05,2401.332,31.1,15.2,59,19,7.89,28.78
3231,2017-11-06,2616.408,32.7,14.9,61,11,8.06,28.9
3232,2017-11-07,2970.186,36.4,17.3,58,13,6.82,28.32
3233,2017-11-08,2836.98,35.6,20.0,68,18,4.45,23.14
3234,2017-11-09,2679.904,31.6,15.2,80,31,3.93,28.69
3235,2017-11-10,2693.144,32.0,14.1,93,25,3.63,29.37
3236,2017-11-11,2726.47,38.0,16.2,97,15,5.35,24.43
3237,2017-11-12,2445.496,32.1,22.4,78,32,5.31,29.05
3238,2017-11-13,2525.968,30.1,17.5,90,42,6.04,29.31
3239,2017-11-14,2323.282,29.7,14.5,65,15,6.42,29.78
3240,2017-11-15,2629.62,31.9,12.7,59,13,7.24,29.86
3241,2017-11-16,3018.754,36.7,20.2,80,14,7.03,25.79
3242,2017-11-17,2350.956,25.0,19.6,88,46,5.53,10.83
3243,2017-11-18,2136.956,24.3,16.5,95,48,5.09,23.45
3244,2017-11-19,2126.732,24.1,12.1,96,47,4.61,23.18
3245,2017-11-20,2311.142,24.1,10.0,95,36,4.45,26.37
3246,2017-11-21,2319.606,27.5,14.0,91,20,5.87,30.09
3247,2017-11-22,2348.518,29.9,13.4,83,10,7.44,29.56
3248,2017-11-23,2468.336,31.9,13.4,57,13,5.84,30.66
3249,2017-11-24,2504.184,33.8,13.5,71,13,4.94,27.96
3250,2017-11-25,2310.738,32.7,15.3,78,18,5.72,30.77
3251,2017-11-26,2413.98,33.5,16.4,78,22,4.75,29.27
3252,2017-11-27,2459.096,28.3,16.3,82,39,4.76,28.39
3253,2017-11-28,2345.894,23.5,18.4,77,39,6.49,22.89
3254,2017-11-29,2310.91,23.3,11.1,95,29,5.83,22.04
3255,2017-11-30,2308.436,24.8,12.4,66,26,6.19,28.36
3256,2017-12-01,2277.03,28.5,13.0,78,17,6.41,31.18
3257,2017-12-02,2503.858,35.6,11.9,86,10,6.5,31.12
3258,2017-12-03,2682.424,36.0,20.1,93,11,7.73,19.23
3259,2017-12-04,2441.818,24.6,19.5,95,66,3.23,6.79
3260,2017-12-05,2445.108,28.0,19.0,92,44,5.38,28.46
3261,2017-12-06,2410.34,28.9,16.7,72,24,5.96,31.66
3262,2017-12-07,2432.468,29.8,14.6,75,20,5.5,31.68
3263,2017-12-08,2848.194,35.8,16.0,47,9,6.9,30.48
3264,2017-12-09,2474.168,35.2,22.0,65,12,6.38,13.99
3265,2017-12-10,2995.18,38.4,17.8,71,20,4.23,31.24
3266,2017-12-11,3087.992,37.9,20.3,87,20,4.25,30.22
3267,2017-12-12,2537.194,28.3,19.9,92,44,5.65,29.95
3268,2017-12-13,2264.62,27.3,14.7,80,34,6.55,30.33
3269,2017-12-14,2439.0,28.2,15.5,74,32,6.01,31.82
3270,2017-12-15,2467.4,30.5,14.2,83,30,5.28,29.65
3271,2017-12-16,2213.1,28.8,14.6,91,38,5.01,30.21
3272,2017-12-17,2138.096,21.7,15.2,93,32,8.07,18.58
3273,2017-12-18,2296.722,21.1,12.0,94,59,7.84,18.59
3274,2017-12-19,2282.256,24.2,12.0,93,35,6.01,31.86
3275,2017-12-20,2375.416,29.7,13.6,86,25,6.63,31.89
3276,2017-12-21,2901.7,36.7,14.5,90,12,4.4,31.93
3277,2017-12-22,2752.088,32.5,17.4,89,23,3.84,31.86
3278,2017-12-23,2466.132,31.5,17.0,69,26,5.1,31.86
3279,2017-12-24,2581.558,35.1,17.5,58,20,5.7,31.81
3280,2017-12-25,2324.86,33.1,19.7,82,22,4.45,31.84
3281,2017-12-26,2119.58,27.4,15.4,94,36,5.87,31.31
3282,2018-01-01,2461.086,34.4,18.5,64,20,5.36,31.59
3283,2018-01-02,3178.52,38.3,17.9,75,16,5.5,31.48
3284,2018-01-03,2814.694,30.3,18.7,85,30,4.73,31.46
3285,2018-01-04,2725.704,31.6,14.3,94,19,3.96,31.39
3286,2018-01-05,2226.616,27.0,12.8,91,31,6.37,24.48
3287,2018-01-06,2093.374,28.6,11.3,68,18,6.19,31.28
3288,2018-01-07,2273.474,32.0,13.1,77,17,5.85,31.22
3289,2018-01-08,2669.9,34.5,16.9,61,11,5.47,31.27
3290,2018-01-09,2819.718,36.0,18.1,58,19,6.17,31.05
3291,2018-01-10,2320.598,29.1,18.6,76,40,6.45,31.13
3292,2018-01-11,2161.398,24.4,17.1,91,29,7.42,29.1
3293,2018-01-12,2273.546,27.6,9.1,84,31,5.68,31.03
3294,2018-01-13,2905.606,37.7,18.9,74,12,6.04,30.86
3295,2018-01-14,3014.342,38.2,20.7,57,17,7.46,18.98
3296,2018-01-15,2517.028,26.8,20.3,95,40,9.02,1.22
3297,2018-01-16,2743.604,32.3,18.5,93,50,7.43,23.84
3298,2018-01-17,2544.068,27.1,21.2,93,73,4.23,10.03
3299,2018-01-18,2464.012,29.1,18.7,94,37,5.06,19.81
3300,2018-01-19,2572.73,30.5,15.7,69,29,5.23,30.59
3301,2018-01-20,2803.682,35.5,18.9,63,31,5.97,30.5
3302,2018-01-21,2821.744,33.6,19.2,91,41,4.43,30.34
3303,2018-01-22,3065.122,34.1,19.8,71,37,4.84,30.31
3304,2018-01-23,3112.9,35.0,21.2,69,36,4.51,29.74
3305,2018-01-24,2939.95,34.5,19.3,77,35,5.85,30.22
3306,2018-01-25,2671.446,32.1,17.9,77,33,5.59,30.15
3307,2018-01-26,2390.818,32.3,15.7,85,32,5.75,30.01
3308,2018-01-27,2272.438,28.6,17.9,92,42,7.34,29.87
3309,2018-01-28,2324.74,29.0,18.2,68,22,6.36,28.22
3310,2018-01-29,2504.826,30.2,15.5,49,16,8.66,29.57
3311,2018-01-30,2520.004,30.1,16.0,53,16,9.01,29.38
3312,2018-01-31,2613.8,31.1,16.9,56,20,7.16,29.25
3313,2018-02-01,2736.356,32.3,18.6,61,28,5.73,28.5
3314,2018-02-02,2963.744,32.4,23.5,49,29,5.67,20.71
3315,2018-02-03,2682.074,33.6,24.4,82,34,5.77,17.21
3316,2018-02-04,2438.618,29.0,19.5,89,29,5.28,28.68
3317,2018-02-05,2827.718,31.7,14.9,91,35,4.27,26.03
3318,2018-02-06,2497.762,31.2,17.4,93,40,6.04,28.34
3319,2018-02-07,2396.882,27.7,17.2,71,44,6.01,12.84
3320,2018-02-08,2654.63,31.8,17.3,69,36,4.98,27.02
3321,2018-02-09,2351.77,27.4,15.6,87,46,6.3,28.24
3322,2018-02-10,2357.838,32.3,16.9,65,24,5.58,28.09
3323,2018-02-11,2536.936,32.6,14.5,87,24,4.74,27.9
3324,2018-02-12,2713.032,33.8,18.1,82,22,5.38,27.8
3325,2018-02-13,2460.226,27.6,14.7,87,32,6.57,27.73
3326,2018-02-14,2694.24,32.5,17.0,79,26,5.71,27.66
3327,2018-02-15,3202.462,39.0,17.0,77,12,6.17,27.23
3328,2018-02-16,2854.194,37.5,21.5,91,21,7.41,20.2
3329,2018-02-17,2459.628,27.6,19.4,92,44,3.59,26.01
3330,2018-02-18,2455.082,28.4,16.0,98,48,4.36,24.71
3331,2018-02-19,2542.438,29.5,20.3,81,40,7.58,25.84
3332,2018-02-20,2548.06,28.7,18.3,72,31,6.71,23.11
3333,2018-02-21,2481.882,29.9,15.6,72,32,6.77,26.07
3334,2018-02-22,2622.088,31.6,15.3,84,41,4.29,26.11
3335,2018-02-23,2541.94,31.4,16.8,92,31,5.49,23.16
3336,2018-02-24,2428.56,31.7,16.1,63,24,7.45,25.81
3337,2018-02-25,2744.016,31.7,20.4,81,27,6.03,18.0
3338,2018-02-26,2280.608,24.3,20.2,83,39,6.67,11.98
3339,2018-02-27,2173.846,24.9,14.8,71,28,5.95,24.5
3340,2018-02-28,2268.218,29.9,13.7,74,21,6.6,25.09
3341,2018-03-01,2432.274,33.1,14.8,81,27,5.09,25.05
3342,2018-03-02,2209.872,29.9,15.7,84,30,6.26,24.65
3343,2018-03-03,2137.286,29.6,15.8,66,19,6.29,24.72
3344,2018-03-04,2331.758,32.4,16.2,65,22,6.37,24.42
3345,2018-03-05,3020.338,36.5,19.7,50,25,7.67,23.97
3346,2018-03-06,3184.306,36.7,25.3,84,26,5.58,23.88
3347,2018-03-07,2692.536,30.2,22.1,86,47,4.49,19.92
3348,2018-03-08,2641.232,30.3,14.0,97,39,3.64,23.82
3349,2018-03-09,2458.828,30.4,16.1,97,39,5.61,23.57
3350,2018-03-10,2397.87,31.2,17.4,64,27,8.1,23.35
3351,2018-03-11,2756.53,33.4,17.4,61,25,8.19,23.04
3352,2018-03-12,3259.118,34.9,18.9,65,23,8.06,22.61
3353,2018-03-13,3614.312,38.5,23.1,55,20,5.8,21.62
3354,2018-03-14,2973.914,29.4,24.0,90,35,3.99,10.4
3355,2018-03-15,2583.994,26.6,21.5,90,53,4.96,14.97
3356,2018-03-16,2408.496,26.1,15.3,98,43,4.51,19.06
3357,2018-03-17,2235.19,24.2,12.8,89,40,5.7,15.55
3358,2018-03-18,2284.764,28.5,12.6,82,20,4.22,21.88
3359,2018-03-19,2656.678,32.2,11.3,88,21,4.38,21.57
3360,2018-03-20,2938.108,34.1,19.5,61,16,7.95,18.73
3361,2018-03-21,3394.252,37.7,24.3,58,18,5.33,20.87
3362,2018-03-22,2719.05,26.2,19.5,93,56,3.82,16.93
3363,2018-03-23,2560.086,30.7,16.2,90,28,4.36,19.55
3364,2018-03-24,2304.67,27.5,17.8,61,30,6.21,10.44
3365,2018-03-25,2325.134,25.5,18.2,60,36,8.22,6.17
3366,2018-03-26,2589.706,26.2,18.9,95,46,5.98,6.01
3367,2018-03-27,2410.766,25.2,16.0,91,37,5.07,19.47
3368,2018-03-28,2420.762,25.5,7.3,97,36,3.6,20.14
3369,2018-03-29,2411.376,29.8,8.6,97,29,4.07,19.88
3370,2018-03-30,2303.322,34.1,14.6,88,26,5.21,19.44
3371,2018-03-31,2227.586,27.8,15.6,87,40,5.12,18.28
3372,2018-04-01,2201.142,28.1,15.3,75,22,5.73,18.99
3373,2018-04-02,2466.028,31.6,15.3,64,29,5.67,19.39
3374,2018-04-03,2901.964,33.6,20.0,94,39,4.85,19.29
3375,2018-04-04,2557.194,28.6,16.2,99,47,3.88,18.87
3376,2018-04-05,2565.702,29.1,14.8,90,42,3.62,18.91
3377,2018-04-06,2577.216,30.7,16.3,87,29,3.82,18.63
3378,2018-04-07,2345.82,25.1,14.3,98,45,4.02,13.41
3379,2018-04-08,2342.89,25.0,10.6,99,39,2.67,16.63
3380,2018-04-09,2479.62,24.3,12.5,86,41,4.47,13.1
3381,2018-04-10,2403.428,22.2,11.4,90,38,3.92,12.11
3382,2018-04-11,2468.716,23.1,7.7,92,42,3.1,12.98
3383,2018-04-12,2514.612,23.3,9.2,95,47,4.65,10.73
3384,2018-04-13,2406.974,23.2,9.9,96,42,3.98,15.04
3385,2018-04-14,2282.02,23.1,7.2,97,44,3.59,17.42
3386,2018-04-15,2341.696,28.4,7.6,99,21,4.0,16.8
3387,2018-04-16,2550.498,33.5,16.3,58,12,6.82,13.5
3388,2018-04-17,2493.464,24.6,14.9,97,46,3.84,13.39
3389,2018-04-18,2489.37,22.1,16.2,98,46,3.62,11.59
3390,2018-04-19,2510.32,22.0,11.8,95,44,3.01,9.98
3391,2018-04-20,2370.854,23.7,10.4,96,39,3.18,14.49
3392,2018-04-21,2244.002,28.5,10.2,96,35,4.13,14.77
3393,2018-04-22,2300.936,24.1,17.4,100,59,5.33,7.31
3394,2018-04-23,2422.734,23.2,17.0,93,41,4.39,12.49
3395,2018-04-24,2411.506,23.8,10.5,96,40,3.39,13.15
3396,2018-04-25,2270.494,24.7,8.2,97,31,3.61,15.94
3397,2018-04-26,2517.518,27.0,10.7,92,36,4.8,13.06
3398,2018-04-27,2387.088,27.0,14.7,93,31,4.34,15.31
3399,2018-04-28,2306.534,29.1,16.6,74,38,5.3,14.81
3400,2018-04-29,2369.468,31.8,17.7,64,16,5.72,15.31
3401,2018-04-30,2523.094,30.5,14.8,86,23,5.44,13.59
3402,2018-05-01,2454.494,21.3,9.3,97,25,4.79,15.06
3403,2018-05-02,2517.054,20.3,8.7,91,33,4.92,9.94
3404,2018-05-03,2532.288,21.3,5.6,94,29,3.48,13.92
3405,2018-05-04,2523.934,22.1,4.9,97,27,2.77,13.58
3406,2018-05-05,2330.512,29.4,7.2,88,5,4.61,14.56
3407,2018-05-06,2390.136,22.1,12.6,96,31,5.63,7.73
3408,2018-05-07,2583.266,22.2,5.5,99,38,2.58,13.48
3409,2018-05-08,2546.292,22.7,5.0,99,37,3.62,14.3
3410,2018-05-09,2532.258,24.8,8.9,93,31,4.98,13.73
3411,2018-05-10,2560.948,24.7,14.4,75,35,8.57,12.71
3412,2018-05-11,2478.954,29.5,15.7,60,26,6.28,13.95
3413,2018-05-12,2384.674,33.1,17.4,73,17,4.54,13.67
3414,2018-05-13,2334.778,26.3,11.6,89,44,3.23,12.57
3415,2018-05-14,2530.89,26.2,12.5,93,36,4.98,13.56
3416,2018-05-15,2568.792,27.3,13.9,72,24,5.85,13.53
3417,2018-05-16,2524.488,26.3,13.3,72,24,4.11,13.26
3418,2018-05-17,2532.52,25.1,10.4,72,24,4.19,13.38
3419,2018-05-18,2494.418,24.4,11.5,57,25,4.79,13.28
3420,2018-05-19,2396.16,24.3,8.6,73,23,3.35,13.21
3421,2018-05-20,2416.386,24.9,9.4,67,20,3.64,13.12
3422,2018-05-21,2591.634,25.7,8.0,59,22,4.83,13.04
3423,2018-05-22,2589.288,28.0,12.0,54,13,4.15,12.96
3424,2018-05-23,2571.742,28.4,12.0,48,10,4.19,12.71
3425,2018-05-24,2562.43,27.7,11.2,100,18,7.29,8.8
3426,2018-05-25,2645.846,20.6,12.3,100,52,7.49,7.92
3427,2018-05-26,2534.698,18.8,13.9,97,61,6.96,5.26
3428,2018-05-27,2542.536,21.0,12.2,97,64,5.16,9.04
3429,2018-05-28,2813.718,18.3,7.7,97,62,2.28,8.07
3430,2018-05-29,2764.632,21.5,7.8,97,41,2.62,11.94
3431,2018-05-30,2690.71,22.9,9.4,81,23,4.44,12.38
3432,2018-05-31,2888.98,19.5,9.0,97,58,3.85,4.63
3433,2018-06-01,2777.914,18.6,8.5,97,45,2.72,12.07
3434,2018-06-02,2638.858,19.9,5.4,95,36,2.97,12.2
3435,2018-06-03,2554.208,22.5,6.5,93,40,2.55,12.13
3436,2018-06-04,2747.584,20.9,9.6,95,55,3.84,5.07
3437,2018-06-05,2847.278,17.9,15.6,96,50,8.06,3.05
3438,2018-06-06,2916.144,17.0,10.4,97,61,3.77,7.81
3439,2018-06-07,3193.292,14.8,10.0,99,70,3.16,5.03
3440,2018-06-08,3060.9,18.2,4.3,99,44,3.36,10.84
3441,2018-06-09,2699.476,20.8,10.3,96,46,6.44,9.0
3442,2018-06-10,2755.646,19.6,13.8,97,41,6.33,8.43
3443,2018-06-11,2995.992,16.8,8.2,96,58,2.74,7.27
3444,2018-06-12,2903.514,19.6,10.9,99,58,3.31,8.65
3445,2018-06-13,2958.064,17.7,6.5,99,53,2.22,9.0
3446,2018-06-14,2832.58,20.5,7.0,97,43,2.3,11.89
3447,2018-06-15,2790.618,21.0,6.4,99,39,2.73,11.88
3448,2018-06-16,2609.984,21.8,8.8,89,31,4.8,11.87
3449,2018-06-17,2578.442,24.1,8.0,74,23,4.89,11.87
3450,2018-06-18,3021.642,17.4,12.6,97,45,5.93,10.99
3451,2018-06-19,2986.524,17.8,6.6,99,73,3.02,9.61
3452,2018-06-20,2878.966,19.4,10.3,99,67,2.92,8.88
3453,2018-06-21,2900.454,19.8,8.8,99,55,2.75,9.51
3454,2018-06-22,2781.028,20.4,9.5,99,57,2.1,9.62
3455,2018-06-23,2593.966,21.8,10.9,96,43,2.92,11.03
3456,2018-06-24,2687.304,21.8,8.1,96,36,4.04,11.64
3457,2018-06-25,2869.426,20.0,9.2,74,36,4.36,11.28
3458,2018-06-26,2846.33,19.4,10.1,87,40,3.73,9.38
3459,2018-06-27,2945.686,16.7,12.7,97,82,2.95,5.59
3460,2018-06-28,2972.754,17.6,8.3,99,47,2.24,10.65
3461,2018-06-29,2984.928,17.2,3.9,99,47,3.0,11.81
3462,2018-06-30,2816.928,18.5,6.0,88,35,3.53,11.0
3463,2018-07-01,2654.098,21.8,8.3,82,33,4.52,9.68
3464,2018-07-02,2785.122,18.5,14.7,97,34,6.67,3.11
3465,2018-07-03,2683.786,18.6,14.0,97,43,5.6,9.56
3466,2018-07-04,2894.63,18.5,10.1,95,51,7.2,7.31
3467,2018-07-05,2950.536,15.7,7.3,97,58,3.98,11.58
3468,2018-07-06,2750.61,19.2,3.0,99,49,2.3,12.0
3469,2018-07-07,2699.244,16.8,5.2,99,57,4.07,9.16
3470,2018-07-08,2655.542,19.9,7.6,89,42,3.89,12.3
3471,2018-07-09,2837.21,22.1,9.1,93,30,3.68,12.36
3472,2018-07-10,2744.562,22.5,4.6,97,31,3.03,12.41
3473,2018-07-11,2798.276,20.1,4.2,97,42,2.13,12.47
3474,2018-07-12,2778.202,20.6,3.5,100,48,3.85,11.4
3475,2018-07-13,2651.818,19.0,9.8,97,44,3.43,10.6
3476,2018-07-14,2795.028,17.8,7.1,96,57,5.15,7.44
3477,2018-07-15,2896.162,16.8,8.1,99,64,3.53,9.24
3478,2018-07-16,2984.946,18.3,10.6,94,56,6.05,8.04
3479,2018-07-17,2884.692,18.6,8.3,93,47,4.14,10.1
3480,2018-07-18,2867.94,18.6,13.0,97,52,4.18,10.42
3481,2018-07-19,2921.464,18.4,7.4,96,40,2.55,11.32
3482,2018-07-20,2822.834,21.0,8.1,92,42,5.16,11.76
3483,2018-07-21,2686.79,19.7,13.4,97,71,5.46,6.28
3484,2018-07-22,2751.382,18.8,14.0,91,48,8.08,10.06
3485,2018-07-23,2882.378,19.0,14.0,96,45,5.82,9.07
3486,2018-07-24,2737.872,18.7,12.1,97,60,3.21,10.98
3487,2018-07-25,2930.4,21.3,10.5,95,48,7.73,9.67
3488,2018-07-26,2738.618,20.3,9.2,99,55,3.28,12.36
3489,2018-07-27,2769.178,16.6,12.7,97,65,3.49,9.75
3490,2018-07-28,2639.18,17.5,9.2,99,46,1.89,10.55
3491,2018-07-29,2638.792,19.4,10.3,86,42,4.28,10.71
3492,2018-07-30,2807.782,18.5,12.4,97,46,3.12,13.51
3493,2018-07-31,2870.536,19.4,4.7,97,38,3.66,13.03
3494,2018-08-01,3222.272,16.0,11.5,96,42,7.54,5.83
3495,2018-08-02,3131.558,16.6,5.6,95,51,4.82,9.21
3496,2018-08-03,2968.816,18.4,8.3,96,57,7.41,8.4
3497,2018-08-04,3005.292,14.6,9.6,95,51,7.43,10.78
3498,2018-08-05,3031.6,14.5,6.4,97,50,3.41,12.13
3499,2018-08-06,3223.112,15.8,5.5,97,61,3.09,9.25
3500,2018-08-07,2914.776,19.4,9.8,95,43,3.91,11.23
3501,2018-08-08,2980.534,17.6,11.3,97,65,5.61,9.02
3502,2018-08-09,3251.012,16.0,11.6,96,46,8.01,9.67
3503,2018-08-10,3114.172,15.0,2.5,97,45,3.25,14.36
3504,2018-08-11,2873.924,17.5,3.2,97,43,2.42,15.42
3505,2018-08-12,2764.722,21.0,5.8,91,26,3.84,15.54
3506,2018-08-13,2724.454,23.3,6.3,83,23,5.62,15.64
3507,2018-08-14,2821.79,18.8,13.3,97,46,4.2,12.56
3508,2018-08-15,2792.966,18.3,10.6,96,40,2.9,13.36
3509,2018-08-16,2791.002,18.3,8.2,96,51,3.07,11.22
3510,2018-08-17,2748.646,18.1,9.2,99,40,3.06,14.24
3511,2018-08-18,2619.412,18.7,5.4,91,38,4.75,16.35
3512,2018-08-19,2432.246,24.7,10.2,60,34,4.92,16.38
3513,2018-08-20,2568.428,25.3,15.3,97,26,5.67,11.08
3514,2018-08-21,2825.03,17.7,11.2,97,73,4.55,7.33
3515,2018-08-22,2785.592,16.8,6.2,99,41,4.01,15.0
3516,2018-08-23,2809.112,18.6,2.9,99,45,2.07,16.93
3517,2018-08-24,2625.18,20.2,4.0,99,43,2.85,17.2
3518,2018-08-25,2432.088,20.8,4.7,100,37,2.72,17.34
3519,2018-08-26,2461.45,23.0,7.0,99,35,3.05,17.48
3520,2018-08-27,2740.708,20.2,5.6,97,44,3.97,13.95
3521,2018-08-28,3078.724,17.8,12.2,97,67,5.48,11.64
3522,2018-08-29,3222.712,14.8,7.4,96,60,6.48,10.54
3523,2018-08-30,2888.624,17.2,6.7,99,46,4.76,14.25
3524,2018-08-31,2713.584,17.3,5.6,95,48,3.0,14.2
3525,2018-09-01,2486.536,19.3,9.1,95,34,2.86,16.88
3526,2018-09-02,2552.69,20.0,6.6,95,35,2.93,18.19
